product_id,product_name,category,price,_corrupt_record,ingestion_timestamp,source_file
19,Product19,home,4983.27,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
20,Product20,home,1247.81,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
21,Product21,clothing,3702.29,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
22,Product22,home,2543.46,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
23,Product23,clothing,2766.54,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
24,Product24,clothing,1889.95,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
25,Product25,sports,2921.19,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
26,Product26,books,1398.7,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
27,Product27,sports,4488.03,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
28,Product28,sports,3725.71,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
29,Product29,clothing,357.08,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
30,Product30,clothing,2220.35,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
31,Product31,sports,4987.44,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
32,Product32,home,1774.39,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
33,Product33,sports,1392.25,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
34,Product34,home,3751.68,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
35,Product35,books,3806.53,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
36,Product36,electronics,2688.32,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
37,Product37,sports,1202.66,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
38,Product38,clothing,2316.39,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
39,Product39,electronics,1216.83,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
40,Product40,sports,717.09,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
41,Product41,electronics,254.53,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
42,Product42,sports,1602.18,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
43,Product43,home,3647.77,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
44,Product44,electronics,2832.7,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
45,Product45,sports,564.27,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
46,Product46,sports,1240.13,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
47,Product47,clothing,471.51,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
48,Product48,home,631.76,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
49,Product49,clothing,981.99,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
50,Product50,electronics,1997.73,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
51,Product51,books,3830.26,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
52,Product52,sports,2248.71,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
53,Product53,clothing,176.33,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
54,Product54,books,1307.64,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
55,Product55,books,2643.98,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
56,Product56,sports,2597.01,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
57,Product57,sports,3946.55,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
58,Product58,home,4707.57,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
59,Product59,home,4973.36,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
60,Product60,sports,395.67,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
61,Product61,clothing,1023.91,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
62,Product62,clothing,2302.64,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
63,Product63,electronics,1962.29,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
64,Product64,sports,2923.19,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
65,Product65,home,4382.39,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
66,Product66,electronics,2543.99,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
67,Product67,sports,1130.09,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
68,Product68,sports,4503.04,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
69,Product69,sports,4608.55,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
70,Product70,sports,1459.74,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
71,Product71,clothing,1492.36,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
72,Product72,electronics,4331.87,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
73,Product73,home,1940.04,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
74,Product74,sports,3846.65,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
75,Product75,sports,3075.46,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
76,Product76,home,1093.51,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
77,Product77,clothing,3496.02,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
78,Product78,sports,2199.06,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
79,Product79,clothing,4498.52,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
80,Product80,home,1841.08,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
81,Product81,home,2908.73,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
82,Product82,books,798.56,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
83,Product83,books,151.64,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
84,Product84,clothing,3797.06,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
85,Product85,books,1320.65,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
86,Product86,books,2310.21,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
87,Product87,electronics,3307.07,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
88,Product88,electronics,4945.58,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
89,Product89,electronics,905.55,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
90,Product90,books,1835.03,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
91,Product91,books,1608.42,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
92,Product92,clothing,4171.85,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
93,Product93,clothing,1938.35,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
94,Product94,electronics,2345.23,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
95,Product95,books,711.54,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
96,Product96,sports,4154.92,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
97,Product97,home,3735.3,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
98,Product98,electronics,3878.03,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
99,Product99,books,4561.61,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
100,Product100,clothing,4456.35,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
101,Product101,home,4267.87,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
102,Product102,sports,4309.78,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
103,Product103,books,716.77,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
104,Product104,clothing,974.55,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
105,Product105,home,836.67,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
106,Product106,clothing,3383.06,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
107,Product107,books,3951.47,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
108,Product108,electronics,3223.25,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
109,Product109,books,1210.52,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
110,Product110,electronics,2515.16,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
111,Product111,electronics,572.83,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
112,Product112,sports,4526.42,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
113,Product113,electronics,655.14,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
114,Product114,electronics,1063.96,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
115,Product115,sports,2589.23,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
116,Product116,electronics,923.36,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
117,Product117,clothing,3866.74,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
118,Product118,clothing,1158.99,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
119,Product119,electronics,1594.66,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
120,Product120,sports,3418.22,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
121,Product121,books,2400.08,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
122,Product122,home,1410.59,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
123,Product123,electronics,2062.87,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
124,Product124,home,408.77,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
125,Product125,electronics,1366.09,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
126,Product126,clothing,1245.36,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
127,Product127,electronics,2212.53,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
128,Product128,clothing,2592.41,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
129,Product129,clothing,1790.46,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
130,Product130,books,1410.15,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
131,Product131,electronics,3781.23,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
132,Product132,books,4357.84,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
133,Product133,sports,4523.16,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
134,Product134,home,408.14,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
135,Product135,sports,2061.6,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
136,Product136,home,348.03,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
137,Product137,electronics,2365.78,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
138,Product138,electronics,3372.67,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
139,Product139,clothing,1082.2,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
140,Product140,clothing,303.67,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
141,Product141,books,4793.67,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
142,Product142,home,1883.7,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
143,Product143,clothing,2070.63,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
144,Product144,home,2623.17,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
145,Product145,electronics,3587.72,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
146,Product146,electronics,785.87,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
147,Product147,clothing,988.15,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
148,Product148,home,1107.81,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
149,Product149,sports,144.43,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
150,Product150,sports,2551.94,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
151,Product151,books,3499.57,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
152,Product152,home,3394.0,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
153,Product153,clothing,3376.49,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
154,Product154,clothing,4856.4,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
155,Product155,books,1815.66,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
156,Product156,clothing,19.47,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
157,Product157,home,2105.84,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
158,Product158,clothing,3020.34,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
159,Product159,clothing,592.38,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
160,Product160,clothing,4672.63,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
161,Product161,clothing,3363.98,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
162,Product162,books,964.45,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
163,Product163,sports,2404.56,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
164,Product164,electronics,3458.53,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
165,Product165,sports,3078.57,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
166,Product166,sports,3117.21,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
167,Product167,electronics,241.01,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
168,Product168,books,767.38,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
169,Product169,books,3291.14,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
170,Product170,home,1652.21,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
171,Product171,electronics,1344.12,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
172,Product172,books,1084.32,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
173,Product173,home,2909.62,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
174,Product174,clothing,3877.04,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
175,Product175,books,2823.43,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
176,Product176,clothing,964.27,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
177,Product177,sports,3516.99,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
178,Product178,sports,2953.52,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
179,Product179,sports,2199.9,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
180,Product180,electronics,2640.72,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
181,Product181,books,3003.44,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
182,Product182,electronics,3791.6,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
183,Product183,clothing,4954.48,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
184,Product184,home,4811.57,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
185,Product185,sports,3277.01,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
186,Product186,clothing,4932.47,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
187,Product187,sports,3827.65,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
188,Product188,books,3883.08,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
189,Product189,electronics,2584.22,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
190,Product190,clothing,3327.67,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
191,Product191,books,4538.57,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
192,Product192,home,3251.98,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
193,Product193,sports,627.45,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
194,Product194,clothing,4530.98,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
195,Product195,sports,2286.44,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
196,Product196,home,4265.04,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
197,Product197,clothing,1076.47,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
198,Product198,sports,1045.8,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
199,Product199,clothing,187.36,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
200,Product200,sports,4972.75,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
201,Product201,home,2500.27,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
202,Product202,books,1759.66,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
203,Product203,books,3741.93,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
204,Product204,electronics,2810.53,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
205,Product205,electronics,1302.84,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
206,Product206,clothing,180.59,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
207,Product207,home,3879.49,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
208,Product208,clothing,2440.36,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
209,Product209,books,1131.56,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
210,Product210,sports,3003.92,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
211,Product211,books,601.99,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
212,Product212,electronics,4528.06,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
213,Product213,books,2154.04,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
214,Product214,books,1303.3,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
215,Product215,clothing,1146.51,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
216,Product216,sports,4777.63,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
217,Product217,electronics,2993.33,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
218,Product218,sports,3593.58,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
219,Product219,clothing,1581.68,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
220,Product220,clothing,186.87,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
221,Product221,electronics,2326.57,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
222,Product222,books,188.9,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
223,Product223,electronics,738.88,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
224,Product224,home,3687.63,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
225,Product225,books,1158.85,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
226,Product226,home,4040.63,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
227,Product227,books,168.37,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
228,Product228,books,938.51,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
229,Product229,books,3483.67,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
230,Product230,home,3161.71,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
231,Product231,electronics,2956.14,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
232,Product232,books,394.35,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
233,Product233,sports,2482.31,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
234,Product234,electronics,3633.76,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
235,Product235,clothing,609.63,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
236,Product236,clothing,4009.66,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
237,Product237,home,523.35,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
238,Product238,books,2575.86,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
239,Product239,electronics,1917.1,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
240,Product240,home,2106.81,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
241,Product241,electronics,4627.89,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
242,Product242,books,3085.8,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
243,Product243,clothing,681.22,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
244,Product244,home,191.86,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
245,Product245,sports,7.29,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
246,Product246,books,4466.14,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
247,Product247,books,4555.29,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
248,Product248,books,3636.92,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
249,Product249,books,359.53,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
250,Product250,clothing,561.57,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
251,Product251,clothing,17.08,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
252,Product252,sports,2675.77,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
253,Product253,sports,3901.83,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
254,Product254,sports,66.95,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
255,Product255,electronics,1140.02,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
256,Product256,sports,2596.01,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
257,Product257,books,3620.43,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
258,Product258,home,3771.61,,2026-02-17T06:33:28.351Z,file:///opt/spark-apps/data/raw/products.csv
